avg_rain,Nitrogen,POTASH,PHOSPHATE,INCEPTISOLS,LOAMY_ALFISOL,ORTHIDS,PSAMMENTS,SANDY_ALFISOL,UDOLLS_UDALFS,UDUPTS_UDALFS,USTALF_USTOLLS,VERTIC_SOILS,VERTISOLS,RICE_YIELD
106.7,8051.0,41,5978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1134.66
41.46666666666667,6222.0,50,3941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1369.11
50.125,16764.0,106,9875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.6,0.0,1616.47
81.28333333333333,18662.0,66,8842,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.6,0.0,1789.92
59.61666666666667,13590.0,336,7709,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.6,0.0,1808.82
84.7,7717.0,40,4611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,2058.23
66.55833333333334,10087.0,62,4503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,1485.59
82.02499999999999,6134.0,50,3379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,1260.0
48.083333333333336,6962.0,18,3812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,1163.81
55.91666666666666,15131.0,1336,10824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1188.55
56.65833333333334,19946.0,251,14640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2315.18
84.38333333333334,23321.0,110,10575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2297.55
46.708333333333336,20380.0,468,10488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1935.87
64.98333333333333,24799.0,220,13200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2288.46
